show_id;type;title;director;cast;date_added;release_year;listed_in;description;rating;duration;country
s1251;TV Show;The Avengers: Earth's Mightiest Heroes;;Eric Loomis, Bumper Robinson, Dawn Olivera, Phil LaMarr, Alex Desert, Kari Wuhrer;November 12, 2019;2010;Action-Adventure, Animation, Kids;Chaos sweeps over the planet as the Super Villain prison system breaks down.;TV-Y7;2 Seasons;United States
s1252;TV Show;The Avengers: United They Stand;;Martin Roach, Rod Wilson, Lenore Zann, Ron Rubin, Hamish McEwan, Lynda Ballantyne;November 12, 2019;1999;Action-Adventure, Animation, Kids;Set in a vibrant, high-tech future, the series focuses on the mightiest superheroes in the universe.;TV-Y7;1 Season;France
s1252;TV Show;The Avengers: United They Stand;;Martin Roach, Rod Wilson, Lenore Zann, Ron Rubin, Hamish McEwan, Lynda Ballantyne;November 12, 2019;1999;Action-Adventure, Animation, Kids;Set in a vibrant, high-tech future, the series focuses on the mightiest superheroes in the universe.;TV-Y7;1 Season; Canada
s1252;TV Show;The Avengers: United They Stand;;Martin Roach, Rod Wilson, Lenore Zann, Ron Rubin, Hamish McEwan, Lynda Ballantyne;November 12, 2019;1999;Action-Adventure, Animation, Kids;Set in a vibrant, high-tech future, the series focuses on the mightiest superheroes in the universe.;TV-Y7;1 Season;United States
s1253;Movie;The Band Concert;Wilfred Jackson, Walt Disney;Clarence Nash;November 12, 2019;1935;Animation, Family, Kids;Mickey's concert in the park is disrupted by Donald and a cyclone. See details for advisory.;TV-Y7;10 min;United States
s1254;Movie;The Bears and I;Bernard McEveety;Patrick Wayne, Chief George, Andrew Duggan, Michael Ansara, Robert Pine, Val DeVargas;November 12, 2019;1974;Animals & Nature, Drama, Family;A man seeking peace and quiet becomes a father to three mischievous bears. See details for advisory.;TV-PG;83 min;United States
s1255;Movie;The Big Bad Wolf;Burt Gillett;;November 12, 2019;1934;Animation, Family, Musical;Red Riding Hood travels to visit her sick grandmother. See details for advisory.;TV-Y7;9 min;United States
s1256;Movie;The Biscuit Eater;Vincent McEveety;Earl Holliman, Patricia Crowley, Lew Ayres, Godfrey Cambridge, Beah Richards, Clifton James;November 12, 2019;1972;Animals & Nature, Drama, Family;Two young boys try to transform a misfit hound into a champion bird dog. See details for advisory.;G;93 min;United States
s1257;Movie;The Black Cauldron;Ted Berman, Richard Rich;Grant Bardsley, Susan Sheridan, Freddie Jones, Nigel Hawthorne, Arthur Malet, John Byner;November 12, 2019;1985;Action-Adventure, Animation, Coming of Age;A young pig keeper becomes an unlikely hero when he confronts an evil king.;PG;82 min;United States
s1257;Movie;The Black Cauldron;Ted Berman, Richard Rich;Grant Bardsley, Susan Sheridan, Freddie Jones, Nigel Hawthorne, Arthur Malet, John Byner;November 12, 2019;1985;Action-Adventure, Animation, Coming of Age;A young pig keeper becomes an unlikely hero when he confronts an evil king.;PG;82 min; United Kingdom
s1258;Movie;The Black Hole;Gary Nelson;Maximilian Schell, Anthony Perkins, Robert Forster, Joseph Bottoms, Yvette Mimieux, Ernest Borgnine;November 12, 2019;1979;Action-Adventure, Science Fiction, Thriller;Take a spectacular descent into nature's ultimate mystery: The Black Hole.;PG;98 min;United States
s1259;Movie;The Blue Umbrella;Saschka Unseld;Sarah Jaffe;November 12, 2019;2013;Animation, Family, Kids;Two unlikely umbrellas fall eternally in love.;G;7 min;United States
s126;TV Show;Dr. K's Exotic Animal ER;;Dr. Susan Kelleher, Art Edmonds;August 25, 2021;2014;Animals & Nature, Docuseries, Family;Dedicated veterinarians treat a colorful array of exotic pets in south Florida.;TV-14;9 Seasons;
s1260;TV Show;The Book of Once Upon a Time;;Kate Mulvany;November 12, 2019;2014;Animation, Anthology, Kids;Classic Disney tales are brought to life in a magical storytelling experience.;TV-Y;4 Seasons;
s1261;TV Show;The Book of Pooh;;Jim Cummings, Paul Tiesler, Jeff Bennett, Peter Cullen, Stephanie d’Abruzzo, John Fiedler;November 12, 2019;2000;Comedy, Kids;Pooh and Friends discover Christopher Robin’s storybook filled with endearing tales about them!;TV-Y;2 Seasons;United States
s1262;Movie;The Brave Little Toaster Goes to Mars;Robert Ramirez;Deanna Oliver, Tim Stack, Roger Kabler, Thurl Ravenscroft, Eric Lloyd, Farrah Fawcett;November 12, 2019;1998;Action-Adventure, Animation, Kids;Toaster and his friends head for Mars to bring the master's baby home.;TV-G;73 min;United States
s1263;Movie;The Castaway Cowboy;Vincent McEveety;James Garner, Vera Miles, Robert Culp, Eric Shea, Elizabeth Smith, Manu Tupou;November 12, 2019;1974;Action-Adventure, Family, Western;A Texan castaway helps defend a Hawaiian family's land.;G;91 min;United States
s1264;Movie;The Cheetah Girls;Oz Scott;Raven , Adrienne Bailon, Kiely Williams, Sabrina Bryan, Juan Chioran, Lori Alter;November 12, 2019;2003;Coming of Age, Drama, Music;The Cheetah Girls sing and dance their way toward that elusive record deal.;TV-G;94 min;Canada
s1264;Movie;The Cheetah Girls;Oz Scott;Raven , Adrienne Bailon, Kiely Williams, Sabrina Bryan, Juan Chioran, Lori Alter;November 12, 2019;2003;Coming of Age, Drama, Music;The Cheetah Girls sing and dance their way toward that elusive record deal.;TV-G;94 min;United States
s1265;Movie;The Cheetah Girls 2;Kenny Ortega;Raven-Symoné , Adrienne Bailon, Sabrina Bryan, Kiely Williams, Belinda Peregrin, Lori Alter;November 12, 2019;2006;Coming of Age, Drama, Music;The Cheetahs go to Barcelona to perform in a music festival.;TV-G;98 min;United States
s1266;Movie;The Cheetah Girls: One World;Paul Hoen;Adrienne Bailon, Sabrina Bryan, Kiely Williams, Roshan Seth, Michael Steger, Kunal Sharma;November 12, 2019;2008;Comedy, Coming of Age, Music;The Cheetah Girls are off to India to land a spot in a Bollywood musical.;TV-G;85 min;United States
s1267;Movie;The Christmas Star;Alan Shapiro;Edward Asner, René Auberjonois, Jim Metzler, Susan Tyrrell, Karen Landry, Alan North;November 12, 2019;1986;Crime, Drama, Family;A counterfeiter finds the true meaning of Christmas.;TV-G;94 min;Canada
s1267;Movie;The Christmas Star;Alan Shapiro;Edward Asner, René Auberjonois, Jim Metzler, Susan Tyrrell, Karen Landry, Alan North;November 12, 2019;1986;Crime, Drama, Family;A counterfeiter finds the true meaning of Christmas.;TV-G;94 min;United States
s1268;Movie;The Chronicles of Narnia: Prince Caspian;Andrew Adamson;Georgie Henley, Skandar Keynes, William Moseley, Anna Popplewell, Ben Barnes, Peter Dinklage;November 12, 2019;2008;Action-Adventure, Family, Fantasy;The Pevensie siblings return to lead the Narnians on a remarkable journey.;PG;154 min;United States
s1268;Movie;The Chronicles of Narnia: Prince Caspian;Andrew Adamson;Georgie Henley, Skandar Keynes, William Moseley, Anna Popplewell, Ben Barnes, Peter Dinklage;November 12, 2019;2008;Action-Adventure, Family, Fantasy;The Pevensie siblings return to lead the Narnians on a remarkable journey.;PG;154 min; Poland
s1268;Movie;The Chronicles of Narnia: Prince Caspian;Andrew Adamson;Georgie Henley, Skandar Keynes, William Moseley, Anna Popplewell, Ben Barnes, Peter Dinklage;November 12, 2019;2008;Action-Adventure, Family, Fantasy;The Pevensie siblings return to lead the Narnians on a remarkable journey.;PG;154 min; Slovenia
s1268;Movie;The Chronicles of Narnia: Prince Caspian;Andrew Adamson;Georgie Henley, Skandar Keynes, William Moseley, Anna Popplewell, Ben Barnes, Peter Dinklage;November 12, 2019;2008;Action-Adventure, Family, Fantasy;The Pevensie siblings return to lead the Narnians on a remarkable journey.;PG;154 min; Czech Republic
s1268;Movie;The Chronicles of Narnia: Prince Caspian;Andrew Adamson;Georgie Henley, Skandar Keynes, William Moseley, Anna Popplewell, Ben Barnes, Peter Dinklage;November 12, 2019;2008;Action-Adventure, Family, Fantasy;The Pevensie siblings return to lead the Narnians on a remarkable journey.;PG;154 min; United Kingdom
s1269;Movie;The Chronicles of Narnia: The Lion, the Witch and the Wardrobe;Andrew Adamson;Georgie Henley, Skandar Keynes, William Moseley, Anna Popplewell, Tilda Swinton, James McAvoy;November 12, 2019;2005;Action-Adventure, Family, Fantasy;Four siblings enter a magical land and help its inhabitants defeat a witch.;PG;147 min;United Kingdom
s1269;Movie;The Chronicles of Narnia: The Lion, the Witch and the Wardrobe;Andrew Adamson;Georgie Henley, Skandar Keynes, William Moseley, Anna Popplewell, Tilda Swinton, James McAvoy;November 12, 2019;2005;Action-Adventure, Family, Fantasy;Four siblings enter a magical land and help its inhabitants defeat a witch.;PG;147 min; United States
s127;TV Show;Gigantosaurus;;Dylan Schombing, Áine Sunderland, Nahanni Mitchell, Nicholas Holmes;August 25, 2021;2018;Action-Adventure, Animation, Kids;Four dinos explore the mystery of the Gigantosaurus!;TV-Y;2 Seasons;France
s1270;Movie;The Color of Friendship;Kevin Hooks;Carl Lumbly, Penny Johnson, Shadia Simmons, Anthony Burnett, Travis Davis, Lindsey Haun;November 12, 2019;2000;Biographical, Drama;Two girls from different backgrounds learn the true color of friendship.;TV-G;83 min;Canada
s1270;Movie;The Color of Friendship;Kevin Hooks;Carl Lumbly, Penny Johnson, Shadia Simmons, Anthony Burnett, Travis Davis, Lindsey Haun;November 12, 2019;2000;Biographical, Drama;Two girls from different backgrounds learn the true color of friendship.;TV-G;83 min;United States
s1271;Movie;The Computer Wore Tennis Shoes;Robert Butler;Kurt Russell, Cesar Romero, Joe Flynn, William Schallert, Alan Hewitt, Richard Bakalyan;November 12, 2019;1969;Comedy, Crime, Science Fiction;A student turns genius when he absorbs the knowledge stored in a computer.;G;90 min;United States
s1272;Movie;The Country Bears;Peter Hastings;Christopher Walken, Stephen Tobolowsky, Daryl Mitchell, M.C. Gainey, Diedrich Bader, Alex Rocco;November 12, 2019;2002;Comedy, Music;The Country Bears aim to save the venue that made them famous.;G;91 min;United States
s1273;Movie;The Emperor's New Groove;Mark Dindal;David Spade, John Goodman, Eartha Kitt, Patrick Warburton, Wendie Malick, Eli Linnetz;November 12, 2019;2000;Action-Adventure, Animation, Family;A selfish emperor learns a lesson in humility when he is turned into a llama.;G;82 min;United States
s1274;Movie;The Even Stevens Movie;Sean McNamara;Shia LaBeouf, Christy Romano, Tom Virtue, Nick Spano, Steven Lawrence, A.J. Trauth;November 12, 2019;2003;Action-Adventure, Comedy;An all-expenses-paid vacation ends up costing the Stevens their sanity.;TV-G;94 min;United States
s1275;Movie;The Flood;Brad Bestelink;Angela Bassett;November 12, 2019;2018;Animals & Nature, Documentary;The Okavango Delta in Botswana transforms from desert to water wonderland.;TV-PG;93 min;United States
s1276;Movie;The Fox and the Hound;Art Stevens, Ted Berman, Richard Rich;Mickey Rooney, Kurt Russell, Pearl Bailey, Jack Albertson, Sandy Duncan, Jeanette Nolan;November 12, 2019;1981;Action-Adventure, Animation, Buddy;A little fox and a hound pup become unlikely friends.;G;85 min;United States
s1277;Movie;The Fox and the Hound 2;Jim Kammerud;Reba McEntire, Patrick Swayze, Jonah Bobo, Harrison Fahn, Jeff Foxworthy, Vicki Lawrence;November 12, 2019;2006;Action-Adventure, Animation, Buddy;Tod and Copper's friendship is put to the test.;G;73 min;United States
s1278;Movie;The Game Plan;Andy Fickman;Dwayne Johnson, Kyra Sedgwick, Morris Chestnut, Roselyn Sanchez, Madison Pettis, Gordon Clapp;November 12, 2019;2007;Comedy, Family, Sports;A superstar quarterback meets the daughter he never knew existed.;PG;112 min;United States
s1279;Movie;The Ghosts of Buxley Hall;Bruce Bilson;Dick O'Neill, Victor French, Louise Latham, Rad Daly, Monte Markham, Ruta Lee;November 12, 2019;1980;Comedy, Family, Fantasy;Ghosts inhabiting a cash-strapped academy enlist the help of a shy cadet.;TV-PG;93 min;United States
s128;TV Show;Life Below Zero: Next Generation;;Mocean Melvin;August 25, 2021;2020;Action-Adventure, Animals & Nature, Docuseries;The next generation of Alaskans struggle to survive without modern-day comforts.;TV-14;2 Seasons;United States
s1280;Movie;The Goddess of Spring;Wilfred Jackson;;November 12, 2019;1934;Animation, Family, Fantasy;The goddess of spring is kidnapped, bringing about the winter season. See details for advisory.;TV-Y7;10 min;United States
s1281;Movie;The Golden Touch;Walt Disney;;November 12, 2019;1935;Animation, Family, Fantasy;A fable of a king whose touch turns everything to gold. See details for advisory.;TV-Y7;11 min;United States
s1282;Movie;The Good Dinosaur;Peter Sohn;Jeffrey Wright, Frances McDormand, Maleah Padilla, Ryan Teeple, Jack McGraw, Marcus Scribner;November 12, 2019;2015;Action-Adventure, Animation, Buddy;A dinosaur named Arlo makes an unlikely friend during his journey home.;PG;94 min;United States
s1283;Movie;The Great Muppet Caper;Jim Henson;Jim Henson, Frank Oz, Dave Goelz, Jerry Nelson, Richard Hunt, Charles Grodin;November 12, 2019;1981;Comedy, Crime, Family;Kermit and the gang investigate when Miss Piggy is framed for burglary.;G;98 min;United Kingdom
s1283;Movie;The Great Muppet Caper;Jim Henson;Jim Henson, Frank Oz, Dave Goelz, Jerry Nelson, Richard Hunt, Charles Grodin;November 12, 2019;1981;Comedy, Crime, Family;Kermit and the gang investigate when Miss Piggy is framed for burglary.;G;98 min; United States
s1284;Movie;The Greatest Game Ever Played;Bill Paxton;Shia LaBeouf, Stephen Dillane, Peter Firth, Elias Koteas, Stephen Marcus, Josh Flitter;November 12, 2019;2005;Biographical, Sports;The story of Francis Ouimet, the first amateur to win the U.S. Open.;PG;122 min;United States
s1284;Movie;The Greatest Game Ever Played;Bill Paxton;Shia LaBeouf, Stephen Dillane, Peter Firth, Elias Koteas, Stephen Marcus, Josh Flitter;November 12, 2019;2005;Biographical, Sports;The story of Francis Ouimet, the first amateur to win the U.S. Open.;PG;122 min; Canada
s1285;Movie;The Haunted Mansion;Rob Minkoff;Eddie Murphy, Terence Stamp, Nathaniel Parker, Marsha Thomason, Jennifer Tilly, Wallace Shawn;November 12, 2019;2003;Comedy, Family, Fantasy;A family comes face-to-face with 999 grim, grinning ghosts in creepy old Gracey Manor.;PG;89 min;United States
s1286;Movie;The Hockey Champ;Jack King;;November 12, 2019;1939;Animation, Comedy, Family;Donald and his nephews play Hockey. See details for advisory.;TV-G;9 min;United States
s1287;Movie;The Hunchback of Notre Dame;Gary Trousdale, Kirk Wise;Tom Hulce, Demi Moore, Tony Jay, Kevin Kline, Paul Kandel, Jason Alexander;November 12, 2019;1996;Action-Adventure, Animation, Family;Quasi leaves his tower in Notre Dame to help a kind and beautiful gypsy.;G;96 min;United States
s1287;Movie;The Hunchback of Notre Dame;Gary Trousdale, Kirk Wise;Tom Hulce, Demi Moore, Tony Jay, Kevin Kline, Paul Kandel, Jason Alexander;November 12, 2019;1996;Action-Adventure, Animation, Family;Quasi leaves his tower in Notre Dame to help a kind and beautiful gypsy.;G;96 min; France
s1288;Movie;The Hunchback of Notre Dame II;Bradley Raymond;Jason Alexander, Jennifer Hewitt, Tom Hulce, Paul Kandel, Charles Kimbrough, Kevin Kline;November 12, 2019;2002;Action-Adventure, Animation, Family;It's Quasimodo's turn to look past appearances when seeking true love.;G;69 min;United States
s1289;TV Show;The Imagineering Story;;;November 12, 2019;2019;Docuseries, Historical;Creating happiness takes a strong blend of imagination and engineering - known as Imagineering.;TV-PG;1 Season;United States
s129;Movie;Eragon;Stefen Fangmeier;Ed Speleers, Jeremy Irons, Sienna Guillory, Robert Carlyle, John Malkovich, Garrett Hedlund;August 20, 2021;2006;Action-Adventure, Family, Fantasy;In a mythical time, a teenage boy becomes a dragon rider and embarks on a journey of adventure.;PG;104 min;United States
s129;Movie;Eragon;Stefen Fangmeier;Ed Speleers, Jeremy Irons, Sienna Guillory, Robert Carlyle, John Malkovich, Garrett Hedlund;August 20, 2021;2006;Action-Adventure, Family, Fantasy;In a mythical time, a teenage boy becomes a dragon rider and embarks on a journey of adventure.;PG;104 min; United Kingdom
s129;Movie;Eragon;Stefen Fangmeier;Ed Speleers, Jeremy Irons, Sienna Guillory, Robert Carlyle, John Malkovich, Garrett Hedlund;August 20, 2021;2006;Action-Adventure, Family, Fantasy;In a mythical time, a teenage boy becomes a dragon rider and embarks on a journey of adventure.;PG;104 min; Hungary
s1290;Movie;The Incredible Journey;Fletcher Markle;Émile Genest, John Drainie, Tommy Tweed, Sandra Scott, Syme Jago, Marion Finlayson;November 12, 2019;1963;Action-Adventure, Animals & Nature, Family;Two dogs and a cat traverse the Canadian frontier to find their way home.;G;80 min;Canada
